ea_code,region_code,region,const_code,constituency,lz,hazard,wg,soc_sec,pop_size,pop_curr,pop_surv,pop_lhood,maize_eq,lhood_nad
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,292,324,100,100,0.0264,30795
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,292,324,0,42,0.0000,2242
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,292,324,0,0,0.0000,0
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,292,324,0,0,0.0000,0
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,292,324,0,0,0.0000,0
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,292,324,0,0,0.0000,0
10199030,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,292,324,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,309,343,89,89,0.0334,53311
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,309,343,75,75,0.0085,60971
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,309,343,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,309,343,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,309,343,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,309,343,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,309,343,0,0,0.0000,0
10199031,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,309,343,0,0,0.0000,0
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,239,265,90,90,0.0344,28752
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,239,265,82,82,0.0216,26619
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,239,265,0,34,0.0000,1938
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,239,265,0,0,0.0000,0
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,239,265,0,0,0.0000,0
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,239,265,0,0,0.0000,0
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,239,265,0,0,0.0000,0
10199032,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,239,265,0,0,0.0000,0
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,99,110,37,37,0.0143,14094
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,99,110,34,34,0.0090,13049
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,99,110,0,14,0.0000,950
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,99,110,0,0,0.0000,0
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,99,110,0,0,0.0000,0
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,99,110,0,0,0.0000,0
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,99,110,0,0,0.0000,0
10199033,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,99,110,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,109,121,31,31,0.0118,17770
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,109,121,27,27,0.0030,20324
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,109,121,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,109,121,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,109,121,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,109,121,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,109,121,0,0,0.0000,0
10199034,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,109,121,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,26,28,7,7,0.0027,4976
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,26,28,6,6,0.0007,5691
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,26,28,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,26,28,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,26,28,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,26,28,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,26,28,0,0,0.0000,0
10199035,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,26,28,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,93,103,27,27,0.0100,10662
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,93,103,23,23,0.0025,12194
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,93,103,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,93,103,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,93,103,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,93,103,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,93,103,0,0,0.0000,0
10199036,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,93,103,0,0,0.0000,0
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,200,222,75,75,0.0288,30443
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,200,222,69,69,0.0181,28185
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,200,222,0,29,0.0000,2052
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,200,222,0,0,0.0000,0
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,200,222,0,0,0.0000,0
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,200,222,0,0,0.0000,0
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,200,222,0,0,0.0000,0
10199037,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,200,222,0,0,0.0000,0
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,332,368,125,125,0.0477,46793
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,332,368,114,114,0.0299,43321
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,332,368,0,48,0.0000,3154
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,332,368,0,0,0.0000,0
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,332,368,0,0,0.0000,0
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,332,368,0,0,0.0000,0
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,332,368,0,0,0.0000,0
10199038,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,332,368,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,0,347,385,100,100,0.0375,56155
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,0,347,385,85,85,0.0095,64223
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,0,347,385,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,0,347,385,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Very Poor,1,347,385,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Poor,1,347,385,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Middle,1,347,385,0,0,0.0000,0
10199039,1,Caprivi,01,Kabe,56201: Northern border upland cereals and livestock (NAUCL),Not affected,Rich,1,347,385,0,0,0.0000,0
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,198,220,75,75,0.0285,25933
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,198,220,68,68,0.0179,24009
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,198,220,0,29,0.0000,1748
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,198,220,0,0,0.0000,0
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,198,220,0,0,0.0000,0
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,198,220,0,0,0.0000,0
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,198,220,0,0,0.0000,0
10199040,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,198,220,0,0,0.0000,0
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,337,374,127,127,0.0485,45101
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,337,374,116,116,0.0304,41756
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,337,374,0,49,0.0000,3040
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,337,374,0,0,0.0000,0
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,337,374,0,0,0.0000,0
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,337,374,0,0,0.0000,0
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,337,374,0,0,0.0000,0
10199041,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,337,374,0,0,0.0000,0
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,184,204,69,69,0.0264,25933
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,184,204,63,63,0.0166,24009
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,184,204,0,27,0.0000,1748
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,184,204,0,0,0.0000,0
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,184,204,0,0,0.0000,0
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,184,204,0,0,0.0000,0
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,184,204,0,0,0.0000,0
10199042,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,184,204,0,0,0.0000,0
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,273,303,103,103,0.0393,35517
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,273,303,94,94,0.0247,32883
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,273,303,0,39,0.0000,2394
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,273,303,0,0,0.0000,0
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,273,303,0,0,0.0000,0
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,273,303,0,0,0.0000,0
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,273,303,0,0,0.0000,0
10199043,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,273,303,0,0,0.0000,0
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,573,636,216,216,0.0824,67088
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,573,636,197,197,0.0518,62112
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,573,636,0,83,0.0000,4522
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,573,636,0,0,0.0000,0
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,573,636,0,0,0.0000,0
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,573,636,0,0,0.0000,0
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,573,636,0,0,0.0000,0
10199044,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,573,636,0,0,0.0000,0
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,233,258,88,88,0.0334,29316
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,233,258,80,80,0.0210,27141
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,233,258,0,34,0.0000,1976
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,233,258,0,0,0.0000,0
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,233,258,0,0,0.0000,0
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,233,258,0,0,0.0000,0
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,233,258,0,0,0.0000,0
10199045,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,233,258,0,0,0.0000,0
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,218,242,82,82,0.0314,27061
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,218,242,75,75,0.0197,25053
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,218,242,0,31,0.0000,1824
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,218,242,0,0,0.0000,0
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,218,242,0,0,0.0000,0
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,218,242,0,0,0.0000,0
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,218,242,0,0,0.0000,0
10199046,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,218,242,0,0,0.0000,0
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,241,267,91,91,0.0346,35517
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,241,267,83,83,0.0217,32883
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,241,267,0,35,0.0000,2394
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,241,267,0,0,0.0000,0
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,241,267,0,0,0.0000,0
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,241,267,0,0,0.0000,0
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,241,267,0,0,0.0000,0
10199047,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,241,267,0,0,0.0000,0
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,224,248,84,84,0.0321,29880
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,224,248,77,77,0.0202,27663
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,224,248,0,32,0.0000,2014
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,224,248,0,0,0.0000,0
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,224,248,0,0,0.0000,0
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,224,248,0,0,0.0000,0
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,224,248,0,0,0.0000,0
10199048,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,224,248,0,0,0.0000,0
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,174,193,66,66,0.0250,33826
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,174,193,60,60,0.0157,31317
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,174,193,0,25,0.0000,2280
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,174,193,0,0,0.0000,0
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,174,193,0,0,0.0000,0
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,174,193,0,0,0.0000,0
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,174,193,0,0,0.0000,0
10199049,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,174,193,0,0,0.0000,0
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,123,136,46,46,0.0176,20296
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,0,123,136,42,42,0.0111,18790
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,0,123,136,0,18,0.0000,1368
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,0,123,136,0,0,0.0000,0
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,1,123,136,0,0,0.0000,0
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Poor,1,123,136,0,0,0.0000,0
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Middle,1,123,136,0,0,0.0000,0
10199050,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Rich,1,123,136,0,0,0.0000,0
10199051,1,Caprivi,01,Kabe,56203: Caprivi lowland maize and cattle (NALMC),Not affected,Very Poor,0,82,91,31,31,0.0118,11839
